GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P01019	AGT	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0002107)	C
UniProtKB	P01023	A2M	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0001155)	C
UniProtKB	P01023	A2M	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0002107)	C
UniProtKB	P01023	A2M	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)|part_of(UBERON:0001911)	C
UniProtKB	P01023	A2M	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002570)	C
UniProtKB	P01033	TIMP1	part_of	GO:0031012	extracellular matrix	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98752|MGI:MGI:98753|MGI:MGI:98754|PANTHER:PTN000931945|RGD:621675	9606	GO_Central		C
UniProtKB	P01033	TIMP1	part_of	GO:0005604	basement membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30120|ensembl:ENSRNOP00000013745	9606	Ensembl		C
UniProtKB	P01033	TIMP1	part_of	GO:0005604	basement membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12032|ensembl:ENSMUSP00000110999	9606	Ensembl		C
UniProtKB	P01033	TIMP1	part_of	GO:0031012	extracellular matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12032|ensembl:ENSMUSP00000110999	9606	Ensembl		C
UniProtKB	P01042	KNG1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P01042	KNG1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0002107)	C
UniProtKB	P01042	KNG1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)	C
UniProtKB	P01127	PDGFB	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23979707		9606	BHF-UCL	part_of(CL:0002543)	C
UniProtKB	P01137	TGFB1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23979707		9606	BHF-UCL	part_of(CL:0002543)	C
UniProtKB	P01137	TGFB1	part_of	GO:0031012	extracellular matrix	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P04202	9606	UniProt		C
UniProtKB	P01160	NPPA	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P01241	GH1	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002551)	C
UniProtKB	P01563	IFNA2	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)	C
UniProtKB	P01563	IFNA2	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002570)|part_of(CL:0002551)	C
UniProtKB	P01730	CD4	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000303	NAS	PMID:12444132		9606	UniProt		F
UniProtKB	P02452	COL1A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|MGI:MGI:104687|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:88457|MGI:MGI:88467|PANTHER:PTN004649045|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P53420|WB:WBGene00002280	9606	GO_Central		F
UniProtKB	P02452	COL1A1	part_of	GO:0031012	extracellular matrix	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|FB:FBgn0016075|MGI:MGI:104687|MGI:MGI:104688|MGI:MGI:1858212|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:2685312|MGI:MGI:88445|MGI:MGI:88446|MGI:MGI:88449|MGI:MGI:88451|MGI:MGI:88452|MGI:MGI:88453|MGI:MGI:88454|MGI:MGI:88455|MGI:MGI:88456|MGI:MGI:88457|MGI:MGI:88467|MGI:MGI:88468|PANTHER:PTN004649045|RGD:2372|RGD:2375|RGD:70922|RGD:71029|UniProtKB:A0A0G2K7A5|UniProtKB:P02452|UniProtKB:P02458|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P02467|UniProtKB:P05997|UniProtKB:P08123|UniProtKB:P12107|UniProtKB:P20908|UniProtKB:P53420|UniProtKB:Q01955|WB:WBGene00000251|WB:WBGene00000527|WB:WBGene00001263|WB:WBGene00002280	9606	GO_Central		C
UniProtKB	P02452	COL1A1	part_of	GO:0005584	collagen type I trimer	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88467|PANTHER:PTN001166556|UniProtKB:P02452	9606	GO_Central		C
UniProtKB	P02452	COL1A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000885	9606	InterPro		F
UniProtKB	P02452	COL1A1	part_of	GO:0031012	extracellular matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11087|ensembl:ENSMUSP00000001547	9606	Ensembl		C
UniProtKB	P02452	COL1A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11087|ensembl:ENSMUSP00000001547	9606	Ensembl		F
UniProtKB	P02452	COL1A1	part_of	GO:0005584	collagen type I trimer	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11087|ensembl:ENSMUSP00000001547	9606	Ensembl		C
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:25037231		9606	BHF-UCL	occurs_in(UBERON:0001155)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:25037231		9606	BHF-UCL	occurs_in(UBERON:0002107)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28675934		9606	BHF-UCL	occurs_in(UBERON:0003688)|occurs_in(UBERON:0001911)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:27559042		9606	BHF-UCL	occurs_in(UBERON:0006618),occurs_in(UBERON:0002302)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	occurs_in(UBERON:0002371)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:20551380		9606	BHF-UCL	occurs_in(UBERON:0001496)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q1HNM7	9606	BHF-UCL	occurs_in(UBERON:0002084)	F
UniProtKB	P02452	COL1A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28327460		9606	BHF-UCL	occurs_in(CL:0002540)|occurs_in(CL:0002570)|occurs_in(CL:0002551)	F
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0001155)	C
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0002107)	C
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)|part_of(UBERON:0001911)	C
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	part_of(UBERON:0002371)	C
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002540)|part_of(CL:0002570)|part_of(CL:0002551)	C
UniProtKB	P02452	COL1A1	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0000250	ISS	PMID:22261194	UniProtKB:Q1HNM7	9606	BHF-UCL	part_of(UBERON:0002084)	C
UniProtKB	P02452	COL1A1	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:20551380		9606	BHF-UCL	part_of(UBERON:0001496)	C
UniProtKB	P02452	COL1A1	part_of	GO:0005584	collagen type I trimer	ECO:0000314	IDA	PMID:19932771		9606	CAFA		C
UniProtKB	P02452	COL1A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23658023		9606	UniProt	part_of(CL:0002322)|part_of(CL:0000057)	C
UniProtKB	P02452	COL1A1	part_of	GO:0005584	collagen type I trimer	ECO:0000315	IMP	PMID:14976317		9606	UniProt		C
UniProtKB	P02452	COL1A1	part_of	GO:0005584	collagen type I trimer	ECO:0000315	IMP	PMID:17576241		9606	UniProt		C
UniProtKB	P02458	COL2A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|MGI:MGI:104687|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:88457|MGI:MGI:88467|PANTHER:PTN004649045|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P53420|WB:WBGene00002280	9606	GO_Central		F
UniProtKB	P02458	COL2A1	part_of	GO:0005585	collagen type II trimer	ECO:0000318	IBA	PMID:21873635	MGI:MGI:88452|PANTHER:PTN001166557|UniProtKB:P02458	9606	GO_Central		C
UniProtKB	P02458	COL2A1	part_of	GO:0031012	extracellular matrix	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|FB:FBgn0016075|MGI:MGI:104687|MGI:MGI:104688|MGI:MGI:1858212|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:2685312|MGI:MGI:88445|MGI:MGI:88446|MGI:MGI:88449|MGI:MGI:88451|MGI:MGI:88452|MGI:MGI:88453|MGI:MGI:88454|MGI:MGI:88455|MGI:MGI:88456|MGI:MGI:88457|MGI:MGI:88467|MGI:MGI:88468|PANTHER:PTN004649045|RGD:2372|RGD:2375|RGD:70922|RGD:71029|UniProtKB:A0A0G2K7A5|UniProtKB:P02452|UniProtKB:P02458|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P02467|UniProtKB:P05997|UniProtKB:P08123|UniProtKB:P12107|UniProtKB:P20908|UniProtKB:P53420|UniProtKB:Q01955|WB:WBGene00000251|WB:WBGene00000527|WB:WBGene00001263|WB:WBGene00002280	9606	GO_Central		C
UniProtKB	P02458	COL2A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000885	9606	InterPro		F
UniProtKB	P02458	COL2A1	part_of	GO:0031012	extracellular matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P28481|ensembl:ENSMUSP00000023123	9606	Ensembl		C
UniProtKB	P02458	COL2A1	part_of	GO:0005604	basement membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P28481|ensembl:ENSMUSP00000023123	9606	Ensembl		C
UniProtKB	P02458	COL2A1	part_of	GO:0005585	collagen type II trimer	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P28481|ensembl:ENSMUSP00000023123	9606	Ensembl		C
UniProtKB	P02458	COL2A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P02458	COL2A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0000305	IC	PMID:8660302	GO:0005585	9606	BHF-UCL		F
UniProtKB	P02458	COL2A1	part_of	GO:0005585	collagen type II trimer	ECO:0000314	IDA	PMID:8660302		9606	BHF-UCL		C
UniProtKB	P02458	COL2A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28675934		9606	BHF-UCL	occurs_in(UBERON:0003688)|occurs_in(UBERON:0001911)	F
UniProtKB	P02458	COL2A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:27559042		9606	BHF-UCL	occurs_in(UBERON:0006618),occurs_in(UBERON:0002302)	F
UniProtKB	P02458	COL2A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	occurs_in(UBERON:0002371)	F
UniProtKB	P02458	COL2A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28327460		9606	BHF-UCL	occurs_in(CL:0002540)|occurs_in(CL:0002570)|occurs_in(CL:0002551)	F
UniProtKB	P02458	COL2A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)|part_of(UBERON:0001911)	C
UniProtKB	P02458	COL2A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	part_of(UBERON:0002371)	C
UniProtKB	P02458	COL2A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002540)|part_of(CL:0002570)|part_of(CL:0002551)	C
UniProtKB	P02458	COL2A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23658023		9606	UniProt	part_of(CL:0002322)	C
UniProtKB	P02461	COL3A1	part_of	GO:0031012	extracellular matrix	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|FB:FBgn0016075|MGI:MGI:104687|MGI:MGI:104688|MGI:MGI:1858212|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:2685312|MGI:MGI:88445|MGI:MGI:88446|MGI:MGI:88449|MGI:MGI:88451|MGI:MGI:88452|MGI:MGI:88453|MGI:MGI:88454|MGI:MGI:88455|MGI:MGI:88456|MGI:MGI:88457|MGI:MGI:88467|MGI:MGI:88468|PANTHER:PTN004649045|RGD:2372|RGD:2375|RGD:70922|RGD:71029|UniProtKB:A0A0G2K7A5|UniProtKB:P02452|UniProtKB:P02458|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P02467|UniProtKB:P05997|UniProtKB:P08123|UniProtKB:P12107|UniProtKB:P20908|UniProtKB:P53420|UniProtKB:Q01955|WB:WBGene00000251|WB:WBGene00000527|WB:WBGene00001263|WB:WBGene00002280	9606	GO_Central		C
UniProtKB	P02461	COL3A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|MGI:MGI:104687|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:88457|MGI:MGI:88467|PANTHER:PTN004649045|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P53420|WB:WBGene00002280	9606	GO_Central		F
UniProtKB	P02461	COL3A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000885	9606	InterPro		F
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13941|ensembl:ENSRNOP00000004956	9606	Ensembl		C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P02461	COL3A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:25037231		9606	BHF-UCL	occurs_in(UBERON:0002107)	F
UniProtKB	P02461	COL3A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:25037231		9606	BHF-UCL	occurs_in(UBERON:0001155)	F
UniProtKB	P02461	COL3A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28675934		9606	BHF-UCL	occurs_in(UBERON:0003688)|occurs_in(UBERON:0001911)	F
UniProtKB	P02461	COL3A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:27559042		9606	BHF-UCL	occurs_in(UBERON:0006618),occurs_in(UBERON:0002302)	F
UniProtKB	P02461	COL3A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	occurs_in(UBERON:0002371)	F
UniProtKB	P02461	COL3A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28327460		9606	BHF-UCL	occurs_in(CL:0002540)|occurs_in(CL:0002570)|occurs_in(CL:0002551)	F
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0001155)	C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0002107)	C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)|part_of(UBERON:0001911)	C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	part_of(UBERON:0002371)	C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002540)|part_of(CL:0002570)|part_of(CL:0002551)	C
UniProtKB	P02461	COL3A1	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0000304	TAS	PMID:22261194		9606	BHF-UCL	part_of(UBERON:0002084)	C
UniProtKB	P02461	COL3A1	part_of	GO:0005586	collagen type III trimer	ECO:0000314	IDA	PMID:19932771		9606	CAFA		C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0000315	IMP	PMID:14970208		9606	UniProt		C
UniProtKB	P02461	COL3A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0000315	IMP	PMID:7487954		9606	UniProt		C
UniProtKB	P02461	COL3A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000315	IMP	PMID:7487954		9606	UniProt		F
UniProtKB	P02461	COL3A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000315	IMP	PMID:9036918		9606	UniProt		F
UniProtKB	P02461	COL3A1	part_of	GO:0005586	collagen type III trimer	ECO:0000315	IMP	PMID:17576241		9606	UniProt		C
UniProtKB	P02461	COL3A1	part_of	GO:0005586	collagen type III trimer	ECO:0000315	IMP	PMID:7487954		9606	UniProt		C
UniProtKB	P02461	COL3A1	part_of	GO:0005586	collagen type III trimer	ECO:0000303	NAS	PMID:1672129		9606	UniProt		C
UniProtKB	P02462	COL4A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|MGI:MGI:104687|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:88457|MGI:MGI:88467|PANTHER:PTN004649045|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P53420|WB:WBGene00002280	9606	GO_Central		F
UniProtKB	P02462	COL4A1	part_of	GO:0005604	basement membrane	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104687|MGI:MGI:104688|MGI:MGI:88454|MGI:MGI:88456|PANTHER:PTN002770644|UniProtKB:P02462|UniProtKB:P53420|UniProtKB:Q01955	9606	GO_Central		C
UniProtKB	P02462	COL4A1	part_of	GO:0031012	extracellular matrix	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000299|FB:FBgn0016075|MGI:MGI:104687|MGI:MGI:104688|MGI:MGI:1858212|MGI:MGI:2152695|MGI:MGI:2672118|MGI:MGI:2685312|MGI:MGI:88445|MGI:MGI:88446|MGI:MGI:88449|MGI:MGI:88451|MGI:MGI:88452|MGI:MGI:88453|MGI:MGI:88454|MGI:MGI:88455|MGI:MGI:88456|MGI:MGI:88457|MGI:MGI:88467|MGI:MGI:88468|PANTHER:PTN004649045|RGD:2372|RGD:2375|RGD:70922|RGD:71029|UniProtKB:A0A0G2K7A5|UniProtKB:P02452|UniProtKB:P02458|UniProtKB:P02461|UniProtKB:P02462|UniProtKB:P02467|UniProtKB:P05997|UniProtKB:P08123|UniProtKB:P12107|UniProtKB:P20908|UniProtKB:P53420|UniProtKB:Q01955|WB:WBGene00000251|WB:WBGene00000527|WB:WBGene00001263|WB:WBGene00002280	9606	GO_Central		C
UniProtKB	P02462	COL4A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001442|InterPro:IPR036954	9606	InterPro		F
UniProtKB	P02462	COL4A1	part_of	GO:0005604	basement membrane	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0084	9606	UniProt		C
UniProtKB	P02462	COL4A1	part_of	GO:0005604	basement membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02463|ensembl:ENSMUSP00000033898	9606	Ensembl		C
UniProtKB	P02462	COL4A1	part_of	GO:0005587	collagen type IV trimer	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02463|ensembl:ENSMUSP00000033898	9606	Ensembl		C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P02462	COL4A1	part_of	GO:0005604	basement membrane	ECO:0000305	IC	PMID:23065703	GO:0071711	9606	BHF-UCL	part_of(UBERON:0001982),part_of(UBERON:0002097)	C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23979707		9606	BHF-UCL	part_of(CL:0002543)	C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27068509		9606	BHF-UCL	part_of(UBERON:0007318)	C
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0000315	IMP	PMID:16107487		9606	BHF-UCL		F
UniProtKB	P02462	COL4A1	part_of	GO:0005587	collagen type IV trimer	ECO:0000315	IMP	PMID:16107487		9606	BHF-UCL		C
UniProtKB	P02462	COL4A1	enables	GO:0005201	extracellular matrix structural constituent	ECO:0000315	IMP	PMID:20818663		9606	BHF-UCL		F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:25037231		9606	BHF-UCL	occurs_in(UBERON:0001155)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:25037231		9606	BHF-UCL	occurs_in(UBERON:0002107)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28675934		9606	BHF-UCL	occurs_in(UBERON:0003688)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:27559042		9606	BHF-UCL	occurs_in(UBERON:0006618),occurs_in(UBERON:0002302)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	occurs_in(UBERON:0002371)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:23979707		9606	BHF-UCL	occurs_in(CL:0002543)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:27068509		9606	BHF-UCL	occurs_in(UBERON:0007318)	F
UniProtKB	P02462	COL4A1	enables	GO:0030020	extracellular matrix structural constituent conferring tensile strength	ECO:0007666	RCA	PMID:28327460		9606	BHF-UCL	occurs_in(CL:0002540)|occurs_in(CL:0002570)	F
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0001155)	C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:25037231		9606	BHF-UCL	part_of(UBERON:0002107)	C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28675934		9606	BHF-UCL	part_of(UBERON:0003688)	C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28344315		9606	BHF-UCL	part_of(UBERON:0002371)	C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:28327460		9606	BHF-UCL	part_of(CL:0002540)|part_of(CL:0002570)	C
UniProtKB	P02462	COL4A1	colocalizes_with	GO:0062023	collagen-containing extracellular matrix	ECO:0000250	ISS	PMID:22261194	UniProtKB:F1KQQ4	9606	BHF-UCL	part_of(UBERON:0002084)	C
UniProtKB	P02462	COL4A1	part_of	GO:0005604	basement membrane	ECO:0000322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0025	9606	UniProt		C
UniProtKB	P02462	COL4A1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23658023		9606	UniProt	part_of(CL:0000057)|part_of(CL:0002322)	C
UniProtKB	P02647	APOA1	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P02649	APOE	part_of	GO:0031012	extracellular matrix	ECO:0000314	IDA	PMID:9488694		9606	UniProt		C
UniProtKB	P02649	APOE	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27559042		9606	BHF-UCL	part_of(UBERON:0006618),part_of(UBERON:0002302)	C
UniProtKB	P02649	APOE	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:23658023		9606	UniProt	part_of(CL:0002322)	C
UniProtKB	P02656	APOC3	part_of	GO:0062023	collagen-containing extracellular matrix	ECO:0007005	HDA	PMID:27068509		9606	BHF-UCL	part_of(UBERON:0007318)	C
